0,415,133,136
0,316,113,281
0,524,313,542
0,262,143,402
0,285,348,488
0,105,487,506
0,216,232,113
0,263,124,423
0,289,362,240
0,176,264,404
0,326,109,275
0,304,103,514
0,452,163,174
0,199,525,117
0,273,145,218
0,458,221,547
0,372,549,212
0,320,487,286
0,166,320,166
0,284,365,142
0,508,413,285
0,207,490,352
0,386,427,273
0,330,530,104
0,248,273,132
0,275,225,455
0,333,247,355
0,326,138,520
0,330,185,473
0,476,524,542
0,499,406,105
0,402,506,130
0,162,361,161
0,418,194,318
0,491,370,416
0,286,341,437
0,180,415,158
0,314,234,377
0,412,493,116
0,379,382,242
0,111,192,293
0,405,355,249
0,161,479,113
0,130,262,104
0,233,502,514
0,489,232,524
0,542,510,214
0,109,105,487
0,538,426,196
0,120,101,487
0,423,388,177
0,546,200,483
0,163,200,259
0,321,145,134
0,334,260,139
0,420,182,118
0,471,466,164
0,436,119,265
0,131,406,369
0,202,113,196
0,256,522,112
0,530,148,218
0,300,398,336
0,123,234,234
0,441,491,334
0,418,236,119
0,140,409,187
0,167,480,377
0,540,275,293
0,131,519,104
0,390,436,401
0,478,347,313
0,461,477,406
0,420,265,523
0,236,516,501
0,141,223,409
0,428,214,285
0,278,532,229
0,255,367,367
0,502,278,527
0,107,221,191
0,377,303,334
0,532,153,404
0,505,201,153
0,418,306,230
0,161,530,144
0,478,313,503
0,135,266,329
0,346,208,426
0,507,119,302
0,317,425,441
0,208,364,290
0,458,223,177
0,281,361,499
0,447,155,348
0,497,381,283
0,515,268,497
0,313,465,378
0,373,148,398
1,291,104,781
1,179,507,1019
1,211,117,604
1,532,324,634
1,427,150,842
1,330,195,700
1,335,453,891
1,207,414,742
1,122,197,808
1,138,524,983
1,403,179,928
1,101,346,651
1,357,274,953
1,348,293,700
1,412,275,1014
1,541,424,882
1,112,277,988
1,534,504,616
1,398,183,709
1,485,410,749
1,422,448,867
1,126,393,757
1,291,439,709
1,178,480,732
1,136,433,866
1,268,145,642
1,548,496,773
1,451,278,966
1,510,271,619
1,278,548,801
1,344,309,867
1,346,362,894
